Date,Price
19981216,1.95
19981215,1.86
19981214,1.8
19981211,1.55
19981210,1.59
19981209,1.64
19981208,1.79
19981207,1.44
19981204,1.05
19981203,1.21
19981202,1.4
19981201,1.41
19981130,1.63
19981125,2.13
19981124,2.08
19981123,2.02
19981120,2.07
19981119,2.1
19981118,2.1
19981117,2.12
19981116,2.19
19981113,2.21
19981112,2.21
19981111,2.33
19981110,2.3
19981109,2.28
19981106,2.25
19981105,2.26
19981104,2.11
19981103,2.1
19981102,1.84
19981030,2
19981029,2
19981028,1.7
19981027,1.85
19981026,1.92
19981023,1.84
19981022,1.95
19981021,2.04
19981020,1.95
19981019,1.74
19981016,1.64
19981015,1.75
19981014,1.8
19981013,1.7
19981012,1.75
19981009,1.8
19981008,2.02
19981007,2.05
19981006,2.01
19981005,2.09
19981002,2.14
19981001,2.33
19980930,2.22
19980929,2.06
19980928,2.23
19980925,2.38
19980924,2.17
19980923,2.19
19980922,2.29
19980921,2.18
19980918,2.27
19980917,2.12
19980916,2.15
19980915,1.94
19980914,1.86
19980911,1.86
19980910,1.88
19980909,1.78
19980908,1.81
19980904,1.71
19980903,1.71
19980902,1.72
19980901,1.84
19980831,1.61
19980828,1.66
19980827,1.76
19980826,1.83
19980825,1.89
19980824,1.9
19980821,1.93
19980820,1.9
19980819,1.96
19980818,1.94
19980817,1.93
19980814,1.83
19980813,1.83
19980812,1.85
19980811,1.87
19980810,1.87
19980807,1.82
19980806,1.85
19980805,1.91
19980804,1.9
19980803,1.84
19980731,1.85
19980730,1.95
19980729,1.99
19980728,1.97
19980727,2
19980724,1.97
19980723,2
19980722,2
19980721,2.09
19980720,2.18
19980717,2.15
19980716,2.15
19980715,2.21
19980714,2.23
19980713,2.3
19980710,2.32
19980709,2.38
19980708,2.39
19980707,2.35
19980706,2.38
19980702,2.36
19980701,2.46
19980630,2.39
19980629,2.36
19980626,2.4
19980625,2.39
19980624,2.4
19980623,2.35
19980622,2.35
19980619,2.2
19980618,2.14
19980617,2.05
19980616,2.1
19980615,2.08
19980612,2.01
19980611,1.99
19980610,1.98
19980609,2.01
19980608,2
19980605,2.01
19980604,2.04
19980603,2.13
19980602,2.2
19980601,2.1
19980529,2.1
19980528,2.04
19980527,2.1
19980526,2.1
19980522,2.02
19980521,2.11
19980520,2.18
19980519,2.17
19980518,2.19
19980515,2.18
19980514,2.18
19980513,2.24
19980512,2.23
19980511,2.19
19980508,2.11
19980507,2.16
19980506,2.12
19980505,2.19
19980504,2.1
19980501,2.11
19980430,2.18
19980429,2.29
19980428,2.27
19980427,2.29
19980424,2.31
19980423,2.35
19980422,2.46
19980421,2.46
19980420,2.4
19980417,2.4
19980416,2.48
19980415,2.48
19980414,2.42
19980413,2.52
19980409,2.61
19980408,2.65
19980407,2.51
19980406,2.51
19980403,2.51
19980402,2.43
19980401,2.45
19980331,2.34
19980330,2.32
19980327,2.26
19980326,2.29
19980325,2.33
19980324,2.29
19980323,2.33
19980320,2.28
19980319,2.25
19980318,2.21
19980317,2.2
19980316,2.2
19980313,2.21
19980312,2.23
19980311,2.25
19980310,2.25
19980309,2.17
19980306,2.1
19980305,2.12
19980304,2.19
19980303,2.24
19980302,2.26
19980227,2.23
19980226,2.28
19980225,2.21
19980224,2.19
19980223,2.2
19980220,2.2
19980219,2.22
19980218,2.19
19980217,2.18
19980213,2.22
19980212,2.2
19980211,2.21
19980210,2.18
19980209,2.25
19980206,2.35
19980205,2.31
19980204,2.23
19980203,2.27
19980202,2.23
19980130,2.09
19980129,2.07
19980128,2.09
19980127,2.06
19980126,2.09
19980123,2.14
19980122,2.1
19980121,2.09
19980120,2.12
19980116,2.11
19980115,2.07
19980114,2.05
19980113,2.03
19980112,2.01
19980109,2.09
19980108,2.11
19980107,2.13
19980106,2.16
19980105,2.05
19980102,2.16
19971231,2.27
19971230,2.27
19971229,2.33
19971226,2.18
19971224,2.06
19971223,2.24
19971222,2.36
19971219,2.39
19971218,2.37
19971217,2.38
19971216,2.29
19971215,2.25
19971212,2.3
19971211,2.3
19971210,2.45
19971209,2.35
19971208,2.3
19971205,2.42
19971204,2.48
19971203,2.53
19971202,2.61
19971201,2.52
19971126,2.5
19971125,2.51
19971124,2.63
19971121,2.59
19971120,2.77
19971119,2.97
19971118,3
19971117,3.1
19971114,3.25
19971113,3.27
19971112,3.28
19971111,3.26
19971110,3.2
19971107,3.05
19971106,3.2
19971105,3.18
19971104,3.15
19971103,3.23
19971031,3.22
19971030,3.34
19971029,3.45
19971028,3.61
19971027,3.46
19971024,3.29
19971023,3.34
19971022,3.24
19971021,3.13
19971020,3.05
19971017,2.97
19971016,2.94
19971015,2.84
19971014,2.84
19971013,2.87
19971010,2.78
19971009,2.8
19971008,2.8
19971007,2.81
19971006,2.96
19971003,2.91
19971002,2.97
19971001,3.08
19970930,2.96
19970929,3.09
19970926,3.24
19970925,3.05
19970924,3.03
19970923,3.09
19970922,2.98
19970919,2.94
19970918,2.84
19970917,2.75
19970916,2.83
19970915,2.88
19970912,2.86
19970911,2.78
19970910,2.74
19970909,2.74
19970908,2.67
19970905,2.67
19970904,2.73
19970903,2.86
19970902,2.82
19970829,2.69
19970828,2.57
19970827,2.51
19970826,2.58
19970825,2.53
19970822,2.47
19970821,2.45
19970820,2.62
19970819,2.61
19970818,2.56
19970815,2.53
19970814,2.57
19970813,2.45
19970812,2.56
19970811,2.53
19970808,2.38
19970807,2.5
19970806,2.38
19970805,2.33
19970804,2.26
19970801,2.24
19970731,2.23
19970730,2.19
19970729,2.23
19970728,2.19
19970725,2.22
19970724,2.24
19970723,2.2
19970722,2.18
19970721,2.17
19970718,2.26
19970717,2.29
19970716,2.24
19970715,2.21
19970714,2.18
19970711,2.16
19970710,2.15
19970709,2.16
19970708,2.13
19970707,2.13
19970703,2.11
19970702,2.14
19970701,2.16
19970630,2.17
19970627,2.17
19970626,2.23
19970625,2.32
19970624,2.32
19970623,2.29
19970620,2.25
19970619,2.23
19970618,2.22
19970617,2.2
19970616,2.2
19970613,2.15
19970612,2.14
19970611,2.16
19970610,2.16
19970609,2.19
19970606,2.19
19970605,2.18
19970604,2.19
19970603,2.11
19970602,2.2
19970530,2.23
19970529,2.29
19970528,2.34
19970527,2.29
19970523,2.2
19970522,2.22
19970521,2.21
19970520,2.22
19970519,2.25
19970516,2.19
19970515,2.25
19970514,2.22
19970513,2.18
19970512,2.27
19970509,2.3
19970508,2.33
19970507,2.34
19970506,2.25
19970505,2.23
19970502,2.21
19970501,2.19
19970430,2.16
19970429,2.09
19970428,2.1
19970425,2.16
19970424,2.11
19970423,2.22
19970422,2.1
19970421,2.09
19970418,2.1
19970417,2.08
19970416,2.02
19970415,2
19970414,2
19970411,1.98
19970410,1.97
19970409,1.96
19970408,2.01
19970407,1.99
19970404,1.91
19970403,1.87
19970402,1.85
19970401,1.95
19970331,1.84
19970327,1.84
19970326,1.85
19970325,1.85
19970324,1.8
19970321,1.87
19970320,1.88
19970319,1.88
19970318,1.91
19970317,2.01
19970314,1.97
19970313,1.98
19970312,1.96
19970311,1.92
19970310,1.95
19970307,1.89
19970306,1.82
19970305,1.92
19970304,1.87
19970303,1.8
19970228,1.78
19970227,1.8
19970226,1.81
19970225,1.77
19970224,1.92
19970221,1.92
19970220,1.92
19970219,1.95
19970218,1.84
19970214,2.12
19970213,2.22
19970212,2.42
19970211,2.34
19970210,2.42
19970207,2.39
19970206,2.51
19970205,2.65
19970204,2.59
19970203,2.49
19970131,2.77
19970130,2.86
19970129,2.91
19970128,3.05
19970127,2.98
19970124,2.62
19970123,2.96
19970122,3.05
19970121,2.99
19970120,3.26
19970117,3.91
19970116,4.71
19970115,4.34
19970114,4.01
19970113,4
19970110,3.92
19970109,3.61
19970108,3.8
19970107,3.82
